10.33, 188.41
10.60, 188.49
10.96, 188.57
11.35, 188.57
11.78, 188.24
12.12, 188.32
12.39, 188.32
12.80, 188.32
13.30, 188.32
13.71, 188.23
14.12, 187.82
14.50, 187.24
14.82, 186.59
15.11, 186.09
15.36, 185.68
15.61, 185.19
15.84, 184.45
16.18, 183.62
16.54, 182.80
16.84, 182.22
17.11, 181.40
17.45, 180.17
17.70, 179.10
18.04, 177.95
18.31, 176.80
18.51, 176.10
18.62, 175.28
18.81, 174.39
19.04, 173.57
19.36, 172.88
19.73, 172.19
20.13, 171.85
20.41, 171.16
20.62, 170.82
20.87, 170.20
21.19, 169.66
21.49, 169.17
21.96, 168.63
22.40, 168.42
22.78, 167.53
23.21, 166.84
23.66, 166.22
24.08, 165.26
24.42, 164.44
24.70, 163.96
25.04, 163.21
25.40, 162.52
25.70, 161.97
26.08, 161.29
26.37, 160.60
26.71, 160.12
26.97, 159.64
27.18, 159.02
27.44, 158.34
27.67, 157.72
28.01, 157.17
28.31, 156.55
28.65, 156.14
28.95, 155.52
29.24, 155.25
29.50, 154.56
29.73, 153.95
30.05, 153.26
30.37, 152.64
30.71, 152.03
30.97, 151.27
31.31, 150.59
31.71, 149.63
31.98, 148.87
32.24, 148.05
32.39, 147.71
32.58, 147.23
32.79, 146.54
33.00, 145.72
33.26, 144.97
33.49, 144.42
33.79, 143.46
34.03, 142.71
34.22, 142.16
34.41, 141.88
34.66, 141.13
34.88, 140.44
35.09, 139.96
35.32, 139.35
35.51, 138.59
35.71, 138.05
35.96, 137.29
36.15, 136.81
36.37, 136.13
36.71, 135.58
36.92, 135.17
37.11, 134.55
37.36, 134.27
37.62, 133.79
37.87, 133.25
38.13, 132.97
38.36, 132.49
38.60, 132.08
38.89, 131.53
39.19, 130.71
39.34, 130.09
39.53, 129.27
39.76, 128.52
39.94, 127.83
40.13, 127.08
40.40, 125.98
40.66, 125.16
40.87, 124.54
41.11, 123.51
41.34, 122.69
41.60, 121.80
41.81, 120.91
42.00, 119.95
42.26, 118.92
42.49, 117.97
42.70, 117.07
42.91, 116.46
43.11, 115.70
43.47, 115.02
43.74, 114.88
44.06, 114.26
44.38, 113.92
44.63, 113.44
44.98, 112.82
45.31, 111.86
45.55, 111.11
45.72, 110.42
45.89, 109.74
46.10, 108.92
46.44, 108.16
46.85, 107.68
47.10, 106.86
47.55, 105.69
47.82, 104.80
48.06, 104.12
48.35, 103.43
48.69, 102.68
48.95, 101.79
49.27, 100.96
49.57, 100.42
49.84, 99.87
50.06, 99.18
50.35, 98.36
50.61, 97.61
50.97, 96.78
51.25, 96.17
51.48, 95.89
51.84, 95.21
52.22, 94.52
52.63, 94.04
52.97, 93.28
53.35, 92.53
53.77, 91.98
54.18, 91.02
54.58, 90.06
55.03, 89.31
55.32, 88.62
55.54, 88.00
55.79, 87.39
56.15, 86.50
56.47, 85.81
56.83, 85.06
57.26, 84.23
57.58, 83.41
57.94, 82.45
58.24, 81.90
58.64, 81.28
59.04, 80.67
59.47, 79.98
59.89, 79.23
60.38, 78.20
60.81, 77.17
61.11, 76.62
61.47, 76.28
61.95, 75.66
62.47, 74.63
62.87, 73.60
63.40, 72.78
63.82, 72.50
64.16, 72.09
64.38, 71.68
64.80, 70.51
65.19, 69.76
65.55, 69.69
66.16, 69.14
66.61, 68.32
65.88, 69.62
66.97, 67.77
67.39, 67.08
67.92, 66.12
68.20, 65.71
68.50, 65.37
68.82, 64.75
69.20, 64.06
69.48, 63.72
69.73, 63.24
69.96, 62.90
70.15, 62.48
70.35, 62.14
70.58, 61.66
70.84, 61.11
71.17, 60.56
71.47, 60.22
71.90, 59.47
72.34, 58.71
72.66, 57.89
72.98, 57.48
73.24, 56.72
73.49, 55.97
73.79, 55.22
74.06, 54.39
74.24, 53.64
74.57, 52.68
74.87, 51.58
75.23, 50.62
75.62, 50.01
75.92, 49.46
76.23, 48.91
76.47, 48.43
76.79, 47.61
77.06, 46.92
77.32, 46.24
77.57, 45.69
77.83, 45.00
78.08, 44.45
78.34, 43.84
78.61, 43.22
78.89, 42.53
79.19, 41.98
79.48, 41.57
79.74, 41.09
80.00, 40.34
80.33, 39.72
80.65, 39.10
80.87, 38.21
81.08, 37.53
81.38, 36.91
81.76, 36.22
82.06, 35.40
82.37, 34.99
82.65, 34.37
82.99, 33.89
83.35, 33.21
83.80, 32.52
84.18, 32.11
84.58, 31.49
84.93, 31.01
85.48, 30.19
85.92, 29.57
86.20, 28.95
86.60, 28.47
86.92, 28.06
87.32, 27.51
87.62, 27.30
87.94, 27.17
88.13, 26.62
88.43, 26.00
88.83, 25.18
89.13, 24.70
89.41, 24.35
89.60, 24.22
89.96, 23.80
