3.33, 165.13
3.92, 165.05
4.65, 165.56
5.18, 166.44
5.97, 168.09
6.55, 168.47
5.51, 167.14
7.00, 168.59
7.46, 169.79
7.95, 170.81
8.49, 171.31
8.98, 171.94
9.46, 173.59
9.85, 174.92
10.51, 175.36
11.09, 175.55
11.48, 175.93
11.98, 176.63
12.74, 177.19
13.38, 177.07
13.92, 176.31
14.48, 175.36
15.08, 174.85
15.72, 175.23
16.21, 175.68
16.62, 176.56
16.97, 177.51
17.43, 178.33
17.94, 179.05
18.56, 178.73
19.04, 178.15
19.49, 177.10
19.90, 175.68
20.20, 174.20
20.48, 172.25
20.75, 170.72
20.98, 168.77
21.54, 167.24
22.06, 165.87
22.37, 164.29
22.64, 162.55
22.95, 160.86
23.29, 158.81
23.61, 157.02
23.97, 155.12
24.29, 153.33
24.63, 151.85
24.99, 150.16
25.50, 149.64
26.04, 148.90
26.31, 147.79
26.73, 146.47
27.15, 145.00
27.59, 143.58
27.99, 142.21
28.51, 140.62
22.13, 152.77
28.95, 139.55
29.38, 138.23
29.30, 138.41
29.71, 137.18
30.03, 136.04
30.49, 135.20
30.94, 134.33
31.40, 133.40
31.93, 132.61
32.45, 131.91
32.96, 130.90
33.41, 130.06
33.92, 129.27
34.54, 128.31
35.15, 127.38
35.59, 126.33
36.06, 125.45
36.52, 124.57
37.03, 123.87
37.47, 122.25
37.89, 121.02
38.34, 119.79
38.81, 119.17
39.23, 118.51
39.67, 117.98
40.15, 117.06
40.54, 115.96
40.84, 114.87
41.27, 113.99
41.65, 113.33
42.13, 112.58
42.82, 111.88
43.28, 110.96
43.80, 109.81
44.41, 109.20
45.00, 108.72
45.53, 107.88
46.04, 106.74
46.62, 105.91
47.28, 104.90
47.82, 104.06
48.35, 103.27
48.99, 102.44
49.65, 101.47
50.13, 100.63
50.70, 99.40
51.28, 98.35
51.92, 97.52
52.57, 96.86
53.17, 96.33
53.65, 95.58
54.13, 94.92
54.59, 94.27
55.22, 93.34
55.65, 92.64
56.14, 91.85
56.69, 90.79
57.25, 89.83
57.90, 89.13
58.53, 88.55
59.19, 87.59
59.83, 86.45
60.40, 85.39
61.00, 84.21
61.58, 83.20
62.03, 82.32
62.55, 81.26
62.99, 80.52
63.43, 79.64
64.03, 78.80
64.51, 77.92
65.04, 77.00
65.60, 76.26
66.14, 75.25
66.73, 74.28
67.30, 73.53
67.89, 72.57
68.46, 71.78
69.03, 70.94
69.57, 70.02
70.06, 69.18
70.58, 68.52
71.28, 67.91
72.08, 67.38
73.14, 66.59
73.69, 67.47
74.35, 68.09
74.99, 67.95
75.81, 67.78
76.40, 67.38
77.09, 67.21
77.68, 67.56
78.28, 67.73
78.86, 68.30
79.58, 69.01
80.24, 69.58
80.98, 70.11
81.65, 70.59
82.23, 70.46
82.63, 68.96
83.01, 67.47
83.43, 65.80
83.75, 64.40
84.20, 62.59
84.65, 60.75
85.07, 59.08
85.62, 56.97
86.04, 55.00
86.42, 53.41
86.77, 51.57
87.20, 50.12
87.70, 48.58
88.17, 47.40
88.61, 46.65
88.96, 46.08
